"","ACH-000828","ACH-000117","ACH-000017","ACH-000554","ACH-000276","ACH-000818","ACH-000856","ACH-000223","ACH-000019","ACH-000330","ACH-000725","ACH-000643","ACH-000711","ACH-000248","ACH-000857","ACH-002499","ACH-000196","ACH-000258","ACH-000691","ACH-000374","ACH-000148","ACH-001705","ACH-001392","ACH-000876","ACH-000668","ACH-002921","ACH-001396","ACH-001419","ACH-001389","ACH-001683","ACH-002400","ACH-000568","ACH-000111","ACH-000621","ACH-000755","ACH-000028","ACH-000277","ACH-001394","ACH-000721","ACH-000902","ACH-000859","ACH-000927","ACH-000768","ACH-000349","ACH-001662","ACH-001393","ACH-000573","ACH-000783","ACH-000759","ACH-000910","ACH-000147","ACH-000930","ACH-000624","ACH-000699","ACH-000044","ACH-000352","ACH-001390","ACH-001388","ACH-001395","ACH-000536","ACH-000642","ACH-001819","ACH-002401","ACH-000212","ACH-000849","ACH-000097","ACH-000288","ACH-001820","ACH-002399","ACH-001391","ACH-000934"
"TFAP2A",4.52248917843574,1.10045669006825,1.30253712166727,0.663099279861482,-3.80481638453974,6.93536496567815,-0.563351091431152,-3.74768696609637,-1.13860976932285,4.39457136040712,2.58312530218171,-2.22317745377703,-3.87076786269368,0.79111047871432,-6.42546687660268,-3.65966384755009,-0.354497155956028,3.34055967647718,4.70499462545474,-4.12180232147501,-4.965371574815,-3.67984497865338,1.16181250374516,-1.18672424869464,-3.47134371695547,3.69703917987504,2.70018365895761,-2.2052396380932,-2.72625244504113,3.079679136326,-4.6479420884099,6.83145212867032,-2.32320064922067,-2.90515420674492,1.20753741705747,0.949259929150231,3.22417638537616,-4.43501256341361,-1.02701266810393,6.6995367722366,-3.71530218596627,2.43359326553013,-4.15576481738644,4.20560155334077,2.50902757034168,-0.743302383522542,-1.83651467036745,7.23952786264797,0.881493226148317,6.68563029292146,7.34121091093249,0.380809904124782,-2.13378518267525,-4.05999280750836,9.07857865266231,0.889540412372768,-1.16888044007641,-1.45121749418382,1.37171363834682,-2.64011083342067,-3.48987298708004,1.92900704614473,-4.65814144384019,-3.37999016432761,-4.00315358769285,6.93727321923997,-3.12141954560228,1.44002117371786,-5.01697339448595,-2.23341510116787,0.836776347873359
"NR4A1",5.85259972430978,3.43110365652499,7.08867953257566,5.04477362075144,-2.98817913005028,0.838537383697373,-2.4078539529463,-3.202385903885,3.71542082642518,1.34949275943626,5.02579047318105,-3.46954305341238,-2.25925262778952,7.20058547326578,-2.740726285082,-4.68460978146021,1.38705392611322,-2.36363178666037,0.867751363565316,-4.12622193876957,-5.30168111232037,-1.24802771666913,1.54025836195751,2.59201709483163,-1.67161098941865,-0.15427083190638,3.18281199269663,0.28650564887027,-2.92414670102362,2.64657221492509,-1.44487791587669,2.98829369701799,-2.10175174229533,-3.308780091445,6.24737666573624,2.14793536706321,6.25037798074031,-1.92178364884994,-1.99702348232363,0.716140051540433,-0.293258092221308,1.22714421939082,-3.6893975519675,1.51366947869002,-1.02793735836669,3.52734091304589,-3.42793096227634,2.70134468778771,1.3857521414123,3.38133659213874,1.2502483049127,-1.44045448424769,-3.74500307954227,-4.85188234932125,0.558304055342571,3.66358136050809,-1.42460096393083,-0.802607308883897,3.3598509714529,-1.37783432708628,-3.02674005286201,1.2053839726161,-1.67325213164495,-4.56001573692508,-1.06095203613455,4.43662217289838,-4.21833479847312,0.460268299225514,-3.00768708210896,-2.29371703315093,0.666292688460571
"ZNF217",3.82307287728591,5.0483041610965,5.33660293456385,5.08773922920818,-4.03041826175241,8.09522465410811,-3.57232775763556,-1.38557317103085,8.5287717289261,7.6537427654354,10.4471012456779,-3.05840953593147,-3.04535130725113,3.44349392286237,-2.73727454549735,-5.32786916082806,-0.702671084045275,-1.397677336551,-0.933743847607875,-5.93776983403583,-8.80966794678114,-2.76318186822319,5.97796577408043,0.546556826837306,-2.73173938398617,5.07957245151872,2.90186290590455,1.57481494333419,-5.70615537299697,2.88394946176782,-2.24460202657446,7.1079276077048,-2.668553998195,-6.70159572247176,4.57158879490506,8.71270083186375,4.81073166419701,-4.6216770090108,-3.51510716127134,3.51345229781469,-2.45698948371609,5.3765328674619,-6.26050559453534,5.09740879868234,0.150214472790359,2.31793679596566,-6.92608508298759,11.0671354227685,9.92275675276189,4.19259642977241,6.46177137284848,-3.09527567638843,-3.25061241693705,-5.05972743043945,3.63278392586375,3.42244915372269,-3.45833991260677,-3.18163548272156,5.89305866011039,-0.682512195825197,-5.6616715162926,5.55190999488214,-3.21234791362195,-5.42065700829463,-2.11709860289196,7.7627317149854,-6.78329666028653,-1.20332919931714,-2.8479097837706,-6.83652361608428,0.100898550422932
"MNX1",2.6638575975841,4.60300270970577,2.86941950151517,3.82073795811859,-2.77643983091743,4.59034677403086,-1.99029545233887,-3.3646353142175,2.95559506051041,2.17468382392072,7.71850164111996,-4.56766774477444,-3.0827356043484,2.27667026255674,-3.6208968880469,-2.68957458303889,1.14631644081945,1.26738673583582,-0.46103352855346,-3.64567816346502,-6.49059054566033,-2.25582042513945,1.94287209024271,-0.556862310738867,-2.63963985866336,0.857905607343731,2.38758071572866,1.06625800501507,-3.05779714238049,2.63387128476333,-3.96871552847964,1.13529629712931,-1.65637519251461,-2.57616821526464,2.20126815942086,5.53098310821514,1.7563478981795,-3.48645088783694,-1.01712776372912,7.17615950007974,-1.27597404442535,7.01571903580949,-3.02604509563171,1.36959688427699,-0.722720642812449,1.43637775593007,-2.92081385014111,7.28460205389017,0.23215544699685,7.74560467459678,3.87932196018479,-0.777227072946297,-1.80862486154446,-2.3989619157588,3.05721988856402,2.99854935362262,-1.88828162598656,-4.15849397681796,3.73002122832296,-0.378434647267551,-5.02758741135733,3.11123766589072,-4.72200770536074,-3.82682980227544,-2.86242887717323,4.075888941901,-2.79711680229793,-0.0721199528580392,-3.92779207801736,-3.42742587678252,2.27590898418587
"FOSB",1.64951588300694,1.90613182172446,-1.17125237748296,1.23294857280576,0.174195568124322,-1.26981753108044,-2.82730493534095,0.373405031445527,1.48408734108933,-1.53099906988421,-0.905356535266961,-0.303833696322438,0.643963413840644,-1.12924809776701,-0.50203046644737,-0.709411300190652,-2.02629750602805,-1.38874543434369,-2.25470784746241,-0.804087109788088,-2.39707636818385,0.909437166532573,1.67577822662107,1.25708826484751,1.97076997564802,2.26394942796027,0.374910078666952,1.41764654431195,-0.369828934386322,1.88368622560576,1.25627889818601,0.162912247235387,-2.84164710199307,-3.13896210757071,-1.42971291980589,0.869882869891419,3.17026230108772,-0.817196118581014,-0.797514578933221,-1.35541606821652,1.38487259269183,0.50505525496297,-1.23126025825664,1.48444758760388,-1.53740039399113,1.96392964362975,-2.97342800962235,1.15655753913678,-0.46290693045979,3.0357685693246,1.0600084145917,-2.42931974887665,-1.46343734315501,-2.42899384134975,0.260769146751387,2.13218226777322,0.554068666607294,-0.511753614867678,2.00924615596119,1.90938824692363,-1.33793561431157,0.158842140129637,0.359935693567903,0.0539398556229778,-0.444590635113646,2.16797195860212,-3.23075785503479,-0.942884762253431,1.67207646402854,-0.343217852591161,0.40874016743975
"GLIS3",-2.13738090699721,-2.48724676925099,-3.13772906914412,-2.69077483812377,0.334502366125021,-2.97470143982617,2.40877646365422,-1.14081684421425,-1.37510837127653,-2.0969573868634,-2.79341179728173,0.0290613452257642,-0.0222615473094082,-2.87303991681669,-0.272569938565452,0.666966740409252,-2.20947311197118,0.632184452242986,-2.76840368369865,0.381950113168599,7.7809473454097,0.160399470397709,-0.601146727368033,-1.57293628912948,0.0016468585414146,-1.95900776163861,-1.43775401061604,-1.00707737580443,4.85341332735105,-1.13668621558275,1.34297940863047,-4.52753735086823,-0.408984232828658,6.66955029385226,-2.09226262750073,-1.5997816926212,-1.82224586351421,1.30859407753377,1.55115558646538,0.110569072007171,-3.14536284862879,-2.30213973163715,2.08017507032488,-1.85505564098969,-0.574041867948315,-0.574789567241007,5.49001879529862,-2.97918555434022,-1.54154175732253,-1.68299923769939,-1.59691328514316,0.0576394404723282,-0.740443633703984,4.84330670185137,0.0709900812601053,-3.12454181212491,0.741702802014407,0.369954584881362,-0.000837329308395885,-1.71644609925578,-0.195451808528668,0.303679396842518,-0.157320240562105,1.00111522120834,-1.53265529737118,-3.9939595564864,6.54421751420966,-0.949690091470174,0.38472142544076,4.10469294287026,-1.95298643721668
"ZBTB42",4.11683542494976,3.74302484093745,1.01850841008758,0.205348037388728,-3.85086486589772,5.85822105809793,-1.18219497297563,-3.67512443498496,2.02171544397377,5.02499252514951,4.60228067227018,-3.93524111017234,-3.4332560871137,1.28374143701179,-4.78088234345859,-4.50258778034414,-0.0694688150800747,2.18845797485262,0.956988389392479,-2.74960011309843,-5.95601772518194,-3.76256448811117,1.3804550904359,0.39100679141118,-4.33474010228937,4.77341882417126,2.33038627970174,-1.9283379432895,-2.82768368560324,2.61851998083096,-2.01993261445004,2.01227857573619,-2.06083370149434,-4.16439258505099,4.19822511949168,4.35710651240521,6.36513332625988,-3.73712052642242,-1.92465787860319,5.90812770808755,-1.38152762565847,5.69005291121312,-4.07053895510391,2.40598057794722,0.603917044463649,0.957112198586721,-3.91845222263718,4.13122947738262,2.30706780318873,6.11490983936008,4.94607018732142,-2.11179397458177,-3.70430275504258,-4.04281131056719,3.72877985741045,3.05880915816325,-2.00497510763911,-2.55648300784224,2.06419438211554,-2.25780138316324,-2.64412811357936,2.48243337747659,-2.51475666473603,-4.22543476124312,-5.47866787284592,5.57073200882284,-4.66252601874955,-0.0888749050859605,-4.12635929512902,-3.82948355630083,4.60253594641016
"OVOL1",-0.228250147015121,3.70922213132388,5.94839160103524,5.14940568965636,-3.08916461365138,2.1234178011789,-1.94944097038017,-1.16964157222061,3.36414420210079,2.01603346613503,3.00909713958217,-2.70329637816812,-2.9666978733978,6.51143380989653,-4.23795647956283,-3.13639881489309,1.06243461674386,1.03038543687701,2.53069563205574,-1.43333026289305,-4.95441773379376,0.430783141740822,1.75313414439567,-0.633531506942673,-1.22276833402139,-0.977705303863598,-0.256841122920069,1.23066354097901,-4.56945655377023,2.85325276385476,-1.94771871084398,3.45659331295948,-0.603249517057953,-2.14351538021642,4.72499727611726,2.72758170401186,3.65215875143321,-3.84958349349121,-1.285123093995,2.85022806564082,-0.496094652368134,0.250542567603766,-4.77166963627546,1.20448660447566,0.801670891751118,1.44287809853256,-1.50387880365961,-0.283343136037167,4.05619420167798,1.47765389241011,-3.34191523341738,-0.935897707537843,-3.75368074659909,-3.91052770056237,1.96703092813764,-3.46597230787713,-1.18629267399491,-2.01360151319498,-0.0257568822245791,-1.13917082847653,-1.53006785335941,-0.040956169338803,-1.97081145119649,-5.77012719576915,-0.231270440132495,0.716565615774887,-2.27126991679943,0.246273154411736,-2.76723691398992,-4.2506181645441,0.0815526080592387
"FHL2",-3.37108742814907,-1.08224137805217,1.07693159844255,-1.51413043296222,4.30781242432307,-3.64425464145971,-0.0581708222799455,3.04240085624125,-2.75416898948925,-0.600930487710687,-1.18618258260618,3.13161839484518,5.21683544311796,0.518101190595721,5.67989346258105,3.03426219315788,-0.295456551111108,-3.69792875819532,-2.82841195943204,2.77204119120346,3.7836827436015,2.71952849492774,-1.16221896086452,0.689568425264495,3.44301203434137,-2.28731155853918,-1.09806216679022,0.409337330441276,2.01358506267019,-2.61304372151334,2.37240710671485,-2.85537418294618,-0.98694071200799,-0.817503279303376,-3.55686416348798,-1.92976904970034,-3.51138968182448,2.7709151551755,-0.289152143397509,-2.75851231601325,3.78152652034212,-4.09012576306776,4.53752614400678,-2.84402287975372,-1.16680302373925,-1.65699239488341,0.611957276256799,-4.75027883176911,-0.2557458978918,-3.46432330452757,-2.19302472480337,0.42513169780304,2.65939483779932,-0.517927480726675,-3.67484314330058,-1.56269878354398,0.577982213796588,-0.295223664661617,-3.22580368758714,5.14668381453851,2.69277237799437,-1.66396187646194,3.70906792474513,4.77565436011702,3.26488010179547,-3.26594932551181,2.79282429294314,0.10192528316315,4.68674777813593,1.30144372732326,-0.985947056979302
"PITX2",-2.71501835254455,-1.91515749608836,-1.99614631536491,-0.427369831853825,0.216536635821461,-0.390900174055145,2.75906036664568,-1.404738002351,0.0204991155962145,-0.416014958432967,-2.89370526555982,1.2742867803621,-1.74515854018738,-1.7876781292924,0.782801872342986,0.838321822185829,-0.794494829236866,-1.69025279950244,-1.72236724948808,-0.58621065062861,1.08832490572162,-0.0349374929238633,0.716888945440446,-1.37487770258085,-4.14615878720136,-0.571835234358109,-0.750324472362572,-0.151771861603143,2.9992219910777,-0.433687770986499,0.376723496167436,-0.864875059557162,-0.171649175293241,3.82068378942829,-0.622657962682775,-1.51838472563621,-2.71876803979382,0.243202447006613,0.899203201897361,-2.32107917106216,-3.59637431392882,-2.19368605689191,2.47549706595098,1.36301015979509,0.424869990883738,-0.181685221811206,4.01955176416946,-1.98387652868935,-0.80371099454273,-2.42295296584433,-2.87074715235519,0.889873870215101,-0.0508921283439951,1.2394252599075,1.29089269754763,-1.216337573476,0.381241879655228,1.3486407802974,-0.296169422993626,-1.68207265534732,-1.14552314714854,-1.08883905850909,0.974460041449852,3.6216644190469,-0.346987429910766,-0.437938374588675,4.06595851468753,-0.0767731466037903,0.363670550851287,1.91260640411399,0.226243864708038
"ZNF385A",3.78627125630401,2.29446347183749,4.06279521416432,2.77991350785077,-2.98612966549712,0.457524611276912,-1.022677743657,-1.13303551695948,-1.67394726040523,2.54606214031597,3.25064952232341,-0.541390999264518,-2.35540519431756,5.99180407477455,-0.957396264134907,-1.71189699500949,-0.000240731609660592,-0.188131882518673,-0.0649553750425519,-3.28316597462082,-3.05951493568571,-0.434153459742436,0.892746313482551,1.24086604880437,-0.85822726069162,0.25534302527477,2.14208017691658,-0.643300396206365,-2.94980103498137,2.59170549290668,-0.321484823465076,1.85527419473503,-2.35797802388713,-2.08552393925777,6.55160871667703,-0.118631986636958,2.25207566485008,-1.94131131640353,-1.67133700877701,1.61564098913808,-0.951619863692904,2.88975917999485,-2.36407901289269,-1.87913302161536,1.18520236793744,0.913277059426502,-1.73851240123274,0.569225134675328,3.00490051264902,1.90787496664345,0.938235312216334,-2.93778479203389,-0.576162976868818,-3.06746168041026,-0.225822659745812,0.0302248249391546,-1.3104156566919,0.379959501015264,1.85299517484669,-1.65568982213968,-0.23992148427091,-0.729122158530619,-0.728415292086243,-4.06576287555025,-0.645377172741365,2.37879665295743,-4.52670169234392,-1.80044748153334,-1.48329231637751,-1.10897462719747,0.968855953314246
"VGLL1",-1.10405951939672,-0.709376716995667,4.9022233320825,3.19042722203965,-1.35485376209787,-2.21484288010572,-2.71000696398314,5.34672390724435,-2.21470355255106,-1.5205475858578,-0.943533369519706,3.94318129301343,3.28572808052923,4.93622782114403,2.13822457258158,-1.67230546397451,0.0651730837065334,-2.64194944450929,1.94355141507401,-1.49046490326259,-4.41216489303417,1.90012938087189,0.478753691829499,-0.971796602987999,1.71432891415598,-2.08933917442259,1.22374237490976,2.22993261770156,-2.6542632642229,0.973116584028381,1.8020229392869,0.114304963940276,0.203880236675599,-1.75880259897951,-0.492110871282626,-1.10656486580566,-0.759890514354303,0.432130865337022,-4.50718931043771,-3.10289994993702,3.18155670823843,-2.38826454989094,-3.21462335668802,-3.97565471036244,1.48906993159631,1.12745882114879,-1.66129233553895,-3.46243957763343,2.83558242862485,-1.42273484029481,-1.80772609701789,1.8397557889846,1.80943219495704,-2.18785016198036,-3.32679148978873,0.224148453612585,1.04308161227284,1.24634079867882,0.882146740175058,5.16755625861137,-1.35869731113557,-1.43918611871705,1.35180343597142,-1.11573815944299,3.89041654657964,-0.389900379497903,-4.66527558594367,1.09695255781355,1.40727754641128,-2.05053198155823,-3.27069153434598
"FOXL1",-3.89569073288256,-3.00160733104366,-3.58824699280791,-4.86903212906899,0.726936379974785,-5.14229370248934,2.7853408023022,2.01075227394122,-3.94675612589576,-3.06388748583916,-5.16757334285844,4.77045872768728,2.14647778093996,-3.70195635220975,3.87711329998026,4.68086453914263,-2.02979027662634,2.10886992488194,-2.44260544642665,3.07990892916926,4.6009482616663,2.68343443310032,-2.35333316719792,-0.313304932309779,0.0513181382233454,-3.48146918852381,-2.23855238666879,-0.574735086994128,1.73275363934065,-3.38076476196499,2.96060923215425,-2.15182345626236,0.915674593841593,4.5155207583309,-5.12061912487821,-3.39244308241642,-7.58803169351001,3.53099355151379,0.0736152873751238,-3.19575821566165,-1.05878537988932,-4.62150060540784,3.5454985688664,-2.51237634340588,2.72390081078355,-3.56387349418369,1.74908670049053,-5.19211158361541,-1.93813871144867,-5.82979635049019,-2.70279443687707,1.26090584476811,6.63863845917638,1.85942642959286,-3.76265351440306,-2.17138576345117,2.29351094814683,5.09624913968779,-3.33795085681774,-1.99919443500887,9.60429220987501,-2.474643533694,5.13204027601414,5.46661722507765,-1.0889516324514,-2.55803404579341,-0.0178193485413558,-1.31665346557634,4.46332029363959,2.72453140874303,-1.4788895057882
"HOXA5",-1.05877799430685,-1.0535762751914,-2.12548451856679,-1.89175756419652,0.300650496888434,-1.15718016080665,3.68895790556525,0.411927728962057,-0.977393186657137,-1.60782572157721,-1.52026563337625,2.08611286340383,0.504678771170174,-1.78904715092068,0.672686206394387,0.103507738620915,-2.21660612693803,3.0425901138497,-2.15689826032365,-0.284909862451269,2.77875022097036,1.12334557668952,-3.04658081678066,-0.0935584980503924,-1.61617059686447,-0.855274527020376,-0.763031526937617,-2.4635428096945,1.64375642324684,-2.15229324977357,-0.760433683483431,0.137509871470501,-0.270056737298242,5.3887028251134,-3.18139437099268,-1.10581579726105,-2.06985369036611,0.48123511755942,1.49431356031631,-3.91193315625274,-0.940491098925115,-3.53207894014693,1.03828668568905,-0.553667176269684,1.07777771217082,-2.28281586732158,0.851019974152495,-1.00738670355935,-0.721285650133685,-3.12664584050198,2.15857511964345,-0.536284156139443,4.29418979687974,-0.56918001122024,-0.207699016588688,0.0636432127750622,-1.08473654516781,3.02750689594583,-2.21521644550276,-0.914147644788823,5.30273153408319,-1.44733433620885,0.406314984053072,1.94950083811818,-3.42706422221131,-0.544432491132867,1.13701303623661,-2.68746826786007,-0.0989010679773409,0.522063884015287,0.364824045131394
"TCF7L1",-2.65880282921831,-3.21578527433776,-2.64078607968311,-0.744656978852628,3.78219543034391,1.35448668366895,2.8186398506452,-0.15272871903422,-2.34677543012962,0.399731082930212,0.0972182548819592,1.68978138581071,-0.2415372948575,-2.34652714626839,-2.56961774761054,0.59859576969318,5.27924143113666,1.37823032927236,5.9085725739934,0.1323659539511,0.878690358449147,-2.67799174563357,0.94963705533067,-3.58162320973993,-2.41565383702696,-2.43528661978146,-0.701995873845866,-0.695452076494756,-1.32527147180002,-2.18831119693473,-2.70342605988699,-0.0525500150296078,5.0369369482657,3.7407806240861,-3.01250561047536,-0.0102854921226585,-3.17941537979718,-1.14440206661442,0.685146848593458,0.784374726045089,-1.07830021195443,0.320537055764933,-1.53380448494454,-1.80881126144659,3.06987653011146,-1.96556826400906,2.92871074239829,-1.46402216057564,-1.57864798111671,-1.68791323858887,0.295072496212075,5.86201727294453,2.37333187719947,1.18705858609836,-1.10898461620492,-0.81090234731664,3.3444920935478,0.273769786082533,-0.709787408016323,-1.65294290516408,-1.967766266567,-1.93369998690233,-2.35971332566499,-3.3346446105926,1.59630314152413,-1.15037299014569,-1.09381908247359,2.37449324191449,-2.63526733041258,0.384005917358586,-1.24057372160251
"CEBPB",-5.42886657264366,-1.44499668249273,0.849566487228031,0.193820631709596,1.91550734201183,-2.1836078752572,-1.229177608562,2.72353678545745,-3.65341327128138,-1.26357917590014,-0.782239663563833,-0.866522756511615,6.39687890881138,1.27032728989796,2.33348320831887,2.52736543258349,2.9963850965927,-0.371571603418026,1.56523658334648,1.14103460913571,-0.470658526499384,3.36997334374205,0.238351329255538,-2.96356610711181,0.46851159087558,-3.15964353340204,-0.193684695583169,2.41361276317391,0.187589151792486,-3.20554042392539,-1.43901488069446,-1.66189368150559,2.05129085527986,-0.853633926719405,-3.95313854559154,-2.08252593529516,-3.54533360833513,2.13099188699768,2.10021821392227,-0.432114259672295,0.735644128405652,-1.95013643990661,0.794880580884685,-6.87794387295137,1.93336788969937,-0.880340050826204,4.97782899813557,-2.69249503593621,-3.73261034112673,-2.08622875280763,-1.22098992257371,6.11452463300732,-3.22626023812458,4.36543038192605,-2.2718222925576,-1.00152857525121,1.57737203787226,-0.863393802795736,-0.705053841163054,3.39220539336975,0.2157612818295,-0.809404509844663,-0.973401659862068,0.495850746916053,2.42627993319855,-3.48035909994637,3.61969223593814,2.79886129076983,-1.28628534150211,0.903166922385679,-1.34042150378187
"MSC",-2.20107531276327,-1.9183066654328,-1.04295353012439,-3.41751706034449,0.293417188148907,-1.8451192075213,1.34589443830165,-2.67770022657342,-1.16964052599201,-2.35337202537251,-0.295592155550707,-0.2825757306259,-1.08597952650464,-1.42915625716888,1.47140596197473,2.60630747379341,-1.38658629215506,1.01577725083826,-1.54304125129567,0.700307123781472,5.68384814012265,-0.738417107955933,-0.580579841702084,-1.58041489470664,-3.06302341265206,-1.09919591392651,0.324549343423554,-2.03115384841004,3.76972468736899,-0.736130358192116,-1.38411664607346,-1.02498346604168,1.51133394313904,4.45580617306173,-2.39911829491245,-1.12024804627399,-2.68440563863216,1.89722341513801,1.92025433625979,-1.85411312508885,-2.88710018155605,-3.55957755155009,0.112040545405518,-1.63066157670188,0.32531752122386,-1.06953829796668,6.66244748069335,-2.17140844859452,-1.15069962598406,-0.908345510046277,-0.690940890903077,2.36744671397176,1.6292733914496,4.69172589494816,0.066450167672005,-2.33703758390582,3.09771959792363,1.54576699029171,0.33385641374618,-3.651808846806,0.60299074693648,-0.333279036767124,-0.442986785338072,-0.384632887464215,-2.43550916370932,-1.39086172614662,4.39563627395185,-1.07233896251818,-1.14687557895912,3.03536664655808,-2.08780217364358
"DLX3",0.731967531087198,6.34178988354488,7.92141858293644,6.6498797131556,-3.3181757316321,3.53314703838875,-0.935518551866379,-1.49299036158768,1.64441894593431,1.30425879880817,4.32712009576177,-2.33350369520477,-0.601381208385719,6.73112540109804,-1.67494897804667,-3.21741537448593,-0.842516233659638,-0.0378360579486804,-0.468353544114989,-0.529417173170683,-4.00135776641543,-1.1416383231492,2.38042110585486,2.8638763512777,-0.723639478378129,0.0159167787126662,1.6043417659118,0.052157382040589,-3.42054901892098,1.63691546084487,-3.10123753057427,2.60386300029279,-1.98893737714187,-3.2046153819917,2.21574753941738,1.64335523374347,4.76870973452327,-3.99143723971055,-1.23000555369,1.10984056951912,-0.076617750843016,6.31444931694929,-3.20692055217677,-0.270885885119962,-0.228233399492118,0.768365669036927,-2.73417512907964,2.75327902735204,1.47614010194403,3.30521391721919,4.75757373564686,-1.21191127060985,-1.01519426638905,-3.09282124566559,-0.263752010305257,0.601091136075246,-2.87809425286306,-2.5555877912691,2.91165544068208,2.02726340555994,-3.02478489932328,0.85221518706912,-2.66443092381039,-3.72894607746661,0.541712389836023,1.98491573740664,-2.72078747996379,-1.51254034644671,-2.69527702563063,-3.26560131925374,4.05913470631284
"IRX2",4.90553512783483,5.87805105019045,5.91411148865944,5.63764506483909,-2.21415129433799,-0.278826744239915,-2.62379953691404,2.6532070260574,3.46834394561747,4.59824049337039,0.461838167015278,0.0966940500971596,0.00302598821229729,7.43529911904416,0.969455430083434,-3.70836858991382,-2.29450112272399,-2.01650745724297,-2.32745274566715,-1.86140554482687,-4.95306194483906,1.03965248620768,1.60297213012437,1.861188503911,-1.42402089026808,1.11478887037847,1.430004526028,3.95262003930152,-4.74109966539764,1.99241025252767,-0.0102196049662076,2.39345655706827,-2.41132305466957,-4.07644369582183,5.22441186169192,2.59868078981139,2.20962337333145,-1.74860476188745,-4.34111083234059,-1.78834952316789,2.92013288382571,3.08546961811039,-3.05546730336922,-3.63713900104554,-0.210048738617298,0.521063519430695,-1.27098459304811,-0.956330967035464,4.79112844425179,-1.754735261121,-2.2951166590304,-1.21119889708557,-1.06784787023801,-3.19041769710065,-2.94737699121505,-1.08408437750122,-0.994756527143183,0.992754104859945,-0.21328698412382,2.97989337705477,-0.961424257417548,2.24950490776017,0.238478403158578,-2.69501608362802,0.189352918219022,0.983053356437779,-3.77826100969642,-3.22745556372176,-0.997459573505563,-1.35820205832896,0.432815533546945
"SREBF1",6.97579217463563,6.08703121117777,8.26330366302241,1.81330788465258,-3.61930698685928,1.12224765245811,-2.63429995228206,-1.06655754922716,4.02933684365553,1.91701703720171,1.41113948922612,-3.921388783739,-2.69545341577054,9.15618945183975,-2.83918631319919,-3.67347936832105,-0.218322270335228,-0.157404512837087,-0.797015947343914,-3.28009659296818,-6.91218305207339,-0.45294368146507,2.04144126339848,3.85084733664878,-1.00551473383782,3.30710390347531,2.81684543128925,1.94025589586402,-3.7289671215135,2.84271006984505,-0.470382574397041,1.36745626610233,-1.90918169261265,-4.37361084909515,5.11385396158333,5.34155413759014,5.61609903925372,-3.5201801349864,-2.63716590880513,4.43984708455925,3.15755499306505,2.13951501314077,-4.41313392871154,0.605839154563735,-1.5605850552905,4.31868502771561,-2.7218673239722,1.93995984159267,4.16721730143191,2.20443253378692,1.68529927060975,-3.18088878449045,-1.90284981653301,-3.88506361457485,1.6280200910407,0.334833458927208,-4.17661943188782,-1.88067509560446,3.21666892616026,0.610738741124014,-0.991190850114878,5.13631135657721,-1.02569322200987,-4.3471853046843,-0.472784305447041,2.51523266990797,-5.00332084734513,-0.032418082579875,-1.02606653982378,-4.05711000449203,2.27012561323085
"JAZF1",-2.9172993983367,-6.30758519444338,-4.92452682967998,-3.18792606697564,0.076924178149707,-1.97413677211141,1.687673085053,-1.64681483330055,-0.155201934891174,-2.85369324099156,-3.93455421747672,0.307455092809403,-0.163505512224535,-3.66655560397967,-0.57518612703111,1.87563972825417,-0.83461926480598,2.03809131657201,-0.532318355044064,0.565762174873036,8.77047337707075,-0.675780445976687,-0.780058472821164,-2.98898047746787,-2.50595318578804,-0.768638655806121,-2.34506473527734,-1.5226032776308,5.28182509634837,-2.99634102307129,-0.268301673692131,-4.09945184939274,1.51241365204684,7.73599132491544,-3.66050639934876,-0.0585521419815944,-4.39691198137637,0.0578626651591101,2.36912262692744,-0.199938622091226,-3.72030777565683,-3.66204925589776,2.92622551416316,-2.03750366532539,0.0541714047793594,-0.44960614366373,7.99228383634655,-1.26214454494177,-2.02048098172134,-1.58682165097203,-1.71838275853094,3.28009728214228,0.601253215000539,8.24194121548243,0.51545049434536,-2.39951289066124,1.53375579877719,2.01239919031423,0.78964767503804,-1.77471021420147,-0.873356332709405,-0.379711548378939,-1.38189307655639,0.686768208858587,-3.26427861863258,-5.50379413600544,3.7841107883896,0.557197525482809,-2.16054743283759,4.3351120647573,-1.09046933995811
